Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
804	:	1648023096.727	   174.548	0	0	0	0	./lj Ar_T=320_density=10_seed#=2 Ar 320 10 500 2000 0.025 2 1000 F
805	:	1648023096.855	   174.552	0	0	0	0	./lj Ar_T=320_density=10_seed#=3 Ar 320 10 500 2000 0.025 3 1000 F
806	:	1648023098.945	   175.621	0	0	0	0	./lj Ar_T=320_density=10_seed#=4 Ar 320 10 500 2000 0.025 4 1000 F
807	:	1648023099.283	   176.105	0	0	0	0	./lj Ar_T=320_density=10_seed#=5 Ar 320 10 500 2000 0.025 5 1000 F
809	:	1648023109.317	   174.535	0	0	0	0	./lj Ar_T=320_density=10_seed#=7 Ar 320 10 500 2000 0.025 7 1000 F
808	:	1648023108.807	   177.445	0	0	0	0	./lj Ar_T=320_density=10_seed#=6 Ar 320 10 500 2000 0.025 6 1000 F
810	:	1648023115.452	   173.811	0	0	0	0	./lj Ar_T=320_density=10_seed#=8 Ar 320 10 500 2000 0.025 8 1000 F
811	:	1648023116.348	   178.305	0	0	0	0	./lj Ar_T=350_density=1_seed#=0 Ar 350 1 500 2000 0.025 0 1000 F
812	:	1648023117.309	   178.310	0	0	0	0	./lj Ar_T=350_density=1_seed#=1 Ar 350 1 500 2000 0.025 1 1000 F
813	:	1648023118.858	   178.213	0	0	0	0	./lj Ar_T=350_density=1_seed#=2 Ar 350 1 500 2000 0.025 2 1000 F
814	:	1648023120.076	   178.210	0	0	0	0	./lj Ar_T=350_density=1_seed#=3 Ar 350 1 500 2000 0.025 3 1000 F
815	:	1648023121.049	   177.882	0	0	0	0	./lj Ar_T=350_density=1_seed#=4 Ar 350 1 500 2000 0.025 4 1000 F
816	:	1648023133.703	   178.151	0	0	0	0	./lj Ar_T=350_density=1_seed#=5 Ar 350 1 500 2000 0.025 5 1000 F
817	:	1648023256.840	   178.147	0	0	0	0	./lj Ar_T=350_density=1_seed#=6 Ar 350 1 500 2000 0.025 6 1000 F
818	:	1648023259.744	   176.282	0	0	0	0	./lj Ar_T=350_density=1_seed#=7 Ar 350 1 500 2000 0.025 7 1000 F
819	:	1648023261.550	   178.309	0	0	0	0	./lj Ar_T=350_density=1_seed#=8 Ar 350 1 500 2000 0.025 8 1000 F
820	:	1648023271.279	   178.897	0	0	0	0	./lj Ar_T=350_density=2_seed#=0 Ar 350 2 500 2000 0.025 0 1000 F
821	:	1648023271.448	   178.868	0	0	0	0	./lj Ar_T=350_density=2_seed#=1 Ar 350 2 500 2000 0.025 1 1000 F
822	:	1648023274.570	   175.911	0	0	0	0	./lj Ar_T=350_density=2_seed#=2 Ar 350 2 500 2000 0.025 2 1000 F
823	:	1648023275.393	   176.278	0	0	0	0	./lj Ar_T=350_density=2_seed#=3 Ar 350 2 500 2000 0.025 3 1000 F
824	:	1648023283.856	   175.963	0	0	0	0	./lj Ar_T=350_density=2_seed#=4 Ar 350 2 500 2000 0.025 4 1000 F
825	:	1648023286.255	   176.437	0	0	0	0	./lj Ar_T=350_density=2_seed#=5 Ar 350 2 500 2000 0.025 5 1000 F
826	:	1648023289.267	   175.615	0	0	0	0	./lj Ar_T=350_density=2_seed#=6 Ar 350 2 500 2000 0.025 6 1000 F
831	:	1648023298.936	   174.572	0	0	0	0	./lj Ar_T=350_density=3_seed#=2 Ar 350 3 500 2000 0.025 2 1000 F
827	:	1648023294.657	   178.939	0	0	0	0	./lj Ar_T=350_density=2_seed#=7 Ar 350 2 500 2000 0.025 7 1000 F
829	:	1648023297.074	   177.126	0	0	0	0	./lj Ar_T=350_density=3_seed#=0 Ar 350 3 500 2000 0.025 0 1000 F
830	:	1648023298.291	   177.205	0	0	0	0	./lj Ar_T=350_density=3_seed#=1 Ar 350 3 500 2000 0.025 1 1000 F
832	:	1648023311.858	   175.131	0	0	0	0	./lj Ar_T=350_density=3_seed#=3 Ar 350 3 500 2000 0.025 3 1000 F
828	:	1648023295.624	   221.116	0	0	0	0	./lj Ar_T=350_density=2_seed#=8 Ar 350 2 500 2000 0.025 8 1000 F
833	:	1648023434.991	   177.516	0	0	0	0	./lj Ar_T=350_density=3_seed#=4 Ar 350 3 500 2000 0.025 4 1000 F
834	:	1648023436.031	   179.284	0	0	0	0	./lj Ar_T=350_density=3_seed#=5 Ar 350 3 500 2000 0.025 5 1000 F
835	:	1648023439.863	   175.567	0	0	0	0	./lj Ar_T=350_density=3_seed#=6 Ar 350 3 500 2000 0.025 6 1000 F
838	:	1648023450.485	   173.762	0	0	0	0	./lj Ar_T=350_density=4_seed#=0 Ar 350 4 500 2000 0.025 0 1000 F
837	:	1648023450.320	   174.078	0	0	0	0	./lj Ar_T=350_density=3_seed#=8 Ar 350 3 500 2000 0.025 8 1000 F
836	:	1648023450.180	   174.628	0	0	0	0	./lj Ar_T=350_density=3_seed#=7 Ar 350 3 500 2000 0.025 7 1000 F
839	:	1648023451.675	   173.814	0	0	0	0	./lj Ar_T=350_density=4_seed#=1 Ar 350 4 500 2000 0.025 1 1000 F
841	:	1648023462.697	   174.184	0	0	0	0	./lj Ar_T=350_density=4_seed#=3 Ar 350 4 500 2000 0.025 3 1000 F
842	:	1648023464.887	   172.000	0	0	0	0	./lj Ar_T=350_density=4_seed#=4 Ar 350 4 500 2000 0.025 4 1000 F
840	:	1648023459.823	   177.266	0	0	0	0	./lj Ar_T=350_density=4_seed#=2 Ar 350 4 500 2000 0.025 2 1000 F
844	:	1648023473.601	   172.651	0	0	0	0	./lj Ar_T=350_density=4_seed#=6 Ar 350 4 500 2000 0.025 6 1000 F
845	:	1648023474.204	   173.903	0	0	0	0	./lj Ar_T=350_density=4_seed#=7 Ar 350 4 500 2000 0.025 7 1000 F
846	:	1648023475.500	   175.414	0	0	0	0	./lj Ar_T=350_density=4_seed#=8 Ar 350 4 500 2000 0.025 8 1000 F
847	:	1648023486.994	   176.904	0	0	0	0	./lj Ar_T=350_density=5_seed#=0 Ar 350 5 500 2000 0.025 0 1000 F
848	:	1648023516.746	   176.918	0	0	0	0	./lj Ar_T=350_density=5_seed#=1 Ar 350 5 500 2000 0.025 1 1000 F
843	:	1648023473.513	   288.269	0	0	0	0	./lj Ar_T=350_density=4_seed#=5 Ar 350 4 500 2000 0.025 5 1000 F
849	:	1648023612.511	   175.592	0	0	0	0	./lj Ar_T=350_density=5_seed#=2 Ar 350 5 500 2000 0.025 2 1000 F
851	:	1648023615.434	   175.049	0	0	0	0	./lj Ar_T=350_density=5_seed#=4 Ar 350 5 500 2000 0.025 4 1000 F
850	:	1648023615.319	   176.650	0	0	0	0	./lj Ar_T=350_density=5_seed#=3 Ar 350 5 500 2000 0.025 3 1000 F
852	:	1648023624.251	   173.273	0	0	0	0	./lj Ar_T=350_density=5_seed#=5 Ar 350 5 500 2000 0.025 5 1000 F
854	:	1648023624.813	   172.934	0	0	0	0	./lj Ar_T=350_density=5_seed#=7 Ar 350 5 500 2000 0.025 7 1000 F
853	:	1648023624.402	   176.407	0	0	0	0	./lj Ar_T=350_density=5_seed#=6 Ar 350 5 500 2000 0.025 6 1000 F
855	:	1648023625.493	   175.325	0	0	0	0	./lj Ar_T=350_density=5_seed#=8 Ar 350 5 500 2000 0.025 8 1000 F
857	:	1648023636.891	   176.714	0	0	0	0	./lj Ar_T=350_density=6_seed#=1 Ar 350 6 500 2000 0.025 1 1000 F
856	:	1648023636.886	   176.781	0	0	0	0	./lj Ar_T=350_density=6_seed#=0 Ar 350 6 500 2000 0.025 0 1000 F
858	:	1648023637.094	   178.273	0	0	0	0	./lj Ar_T=350_density=6_seed#=2 Ar 350 6 500 2000 0.025 2 1000 F
859	:	1648023646.257	   178.065	0	0	0	0	./lj Ar_T=350_density=6_seed#=3 Ar 350 6 500 2000 0.025 3 1000 F
860	:	1648023648.111	   177.526	0	0	0	0	./lj Ar_T=350_density=6_seed#=4 Ar 350 6 500 2000 0.025 4 1000 F
861	:	1648023650.928	   174.832	0	0	0	0	./lj Ar_T=350_density=6_seed#=5 Ar 350 6 500 2000 0.025 5 1000 F
862	:	1648023663.903	   174.994	0	0	0	0	./lj Ar_T=350_density=6_seed#=6 Ar 350 6 500 2000 0.025 6 1000 F
863	:	1648023693.670	   172.213	0	0	0	0	./lj Ar_T=350_density=6_seed#=7 Ar 350 6 500 2000 0.025 7 1000 F
864	:	1648023761.790	   175.035	0	0	0	0	./lj Ar_T=350_density=6_seed#=8 Ar 350 6 500 2000 0.025 8 1000 F
867	:	1648023791.973	   176.651	0	0	0	0	./lj Ar_T=350_density=7_seed#=2 Ar 350 7 500 2000 0.025 2 1000 F
865	:	1648023788.107	   248.496	0	0	0	0	./lj Ar_T=350_density=7_seed#=0 Ar 350 7 500 2000 0.025 0 1000 F
869	:	1648023797.751	   239.065	0	0	0	0	./lj Ar_T=350_density=7_seed#=4 Ar 350 7 500 2000 0.025 4 1000 F
868	:	1648023797.528	   239.375	0	0	0	0	./lj Ar_T=350_density=7_seed#=3 Ar 350 7 500 2000 0.025 3 1000 F
871	:	1648023800.822	   236.082	0	0	0	0	./lj Ar_T=350_density=7_seed#=6 Ar 350 7 500 2000 0.025 6 1000 F
872	:	1648023813.611	   223.296	0	0	0	0	./lj Ar_T=350_density=7_seed#=7 Ar 350 7 500 2000 0.025 7 1000 F
873	:	1648023813.672	   223.239	0	0	0	0	./lj Ar_T=350_density=7_seed#=8 Ar 350 7 500 2000 0.025 8 1000 F
874	:	1648023815.371	   221.542	0	0	0	0	./lj Ar_T=350_density=8_seed#=0 Ar 350 8 500 2000 0.025 0 1000 F
875	:	1648023824.326	   212.589	0	0	0	0	./lj Ar_T=350_density=8_seed#=1 Ar 350 8 500 2000 0.025 1 1000 F
876	:	1648023825.641	   211.277	0	0	0	0	./lj Ar_T=350_density=8_seed#=2 Ar 350 8 500 2000 0.025 2 1000 F
877	:	1648023825.765	   211.156	0	0	0	0	./lj Ar_T=350_density=8_seed#=3 Ar 350 8 500 2000 0.025 3 1000 F
879	:	1648023865.888	   171.036	0	0	0	0	./lj Ar_T=350_density=8_seed#=5 Ar 350 8 500 2000 0.025 5 1000 F
878	:	1648023838.903	   201.885	0	0	0	0	./lj Ar_T=350_density=8_seed#=4 Ar 350 8 500 2000 0.025 4 1000 F
870	:	1648023800.814	   241.048	0	0	0	0	./lj Ar_T=350_density=7_seed#=5 Ar 350 7 500 2000 0.025 5 1000 F
866	:	1648023790.488	   251.603	0	0	0	0	./lj Ar_T=350_density=7_seed#=1 Ar 350 7 500 2000 0.025 1 1000 F
880	:	1648023936.829	   165.430	0	0	0	0	./lj Ar_T=350_density=8_seed#=6 Ar 350 8 500 2000 0.025 6 1000 F
881	:	1648023968.628	   169.697	0	0	0	0	./lj Ar_T=350_density=8_seed#=7 Ar 350 8 500 2000 0.025 7 1000 F
888	:	1648024036.916	   171.278	0	0	0	0	./lj Ar_T=350_density=9_seed#=5 Ar 350 9 500 2000 0.025 5 1000 F
889	:	1648024036.919	   172.433	0	0	0	0	./lj Ar_T=350_density=9_seed#=6 Ar 350 9 500 2000 0.025 6 1000 F
882	:	1648024036.609	   173.571	0	0	0	0	./lj Ar_T=350_density=8_seed#=8 Ar 350 8 500 2000 0.025 8 1000 F
891	:	1648024036.924	   173.292	0	0	0	0	./lj Ar_T=350_density=9_seed#=8 Ar 350 9 500 2000 0.025 8 1000 F
885	:	1648024036.908	   174.365	0	0	0	0	./lj Ar_T=350_density=9_seed#=2 Ar 350 9 500 2000 0.025 2 1000 F
887	:	1648024036.913	   174.516	0	0	0	0	./lj Ar_T=350_density=9_seed#=4 Ar 350 9 500 2000 0.025 4 1000 F
890	:	1648024036.922	   174.805	0	0	0	0	./lj Ar_T=350_density=9_seed#=7 Ar 350 9 500 2000 0.025 7 1000 F
886	:	1648024036.911	   174.963	0	0	0	0	./lj Ar_T=350_density=9_seed#=3 Ar 350 9 500 2000 0.025 3 1000 F
884	:	1648024036.905	   174.980	0	0	0	0	./lj Ar_T=350_density=9_seed#=1 Ar 350 9 500 2000 0.025 1 1000 F
883	:	1648024036.902	   175.016	0	0	0	0	./lj Ar_T=350_density=9_seed#=0 Ar 350 9 500 2000 0.025 0 1000 F
892	:	1648024036.928	   175.907	0	0	0	0	./lj Ar_T=350_density=10_seed#=0 Ar 350 10 500 2000 0.025 0 1000 F
893	:	1648024040.794	   175.877	0	0	0	0	./lj Ar_T=350_density=10_seed#=1 Ar 350 10 500 2000 0.025 1 1000 F
895	:	1648024042.096	   174.581	0	0	0	0	./lj Ar_T=350_density=10_seed#=3 Ar 350 10 500 2000 0.025 3 1000 F
894	:	1648024041.867	   177.395	0	0	0	0	./lj Ar_T=350_density=10_seed#=2 Ar 350 10 500 2000 0.025 2 1000 F
896	:	1648024102.264	   168.246	0	0	0	0	./lj Ar_T=350_density=10_seed#=4 Ar 350 10 500 2000 0.025 4 1000 F
897	:	1648024138.330	   163.164	0	0	0	0	./lj Ar_T=350_density=10_seed#=5 Ar 350 10 500 2000 0.025 5 1000 F
898	:	1648024208.199	   152.854	0	0	0	0	./lj Ar_T=350_density=10_seed#=6 Ar 350 10 500 2000 0.025 6 1000 F
899	:	1648024209.356	   153.057	0	0	0	0	./lj Ar_T=350_density=10_seed#=7 Ar 350 10 500 2000 0.025 7 1000 F
900	:	1648024210.184	   154.854	0	0	0	0	./lj Ar_T=350_density=10_seed#=8 Ar 350 10 500 2000 0.025 8 1000 F
